   1000.00000       0.00000000       0.00000000       0.00000000    
  -1.00000000       1.00000000       0.00000000       0.00000000    
   1.00000005E-03  -3.00000003E-03   2.00000009E-03   0.00000000    
  -9.99999997E-07   7.00000010E-06  -1.20000004E-05   6.00000021E-06
   9.99999972E-10  -1.49999995E-08   5.00000006E-08  -5.99999979E-08
  -9.99999996E-13   3.10000012E-11  -1.80000015E-10   3.89999977E-10
   1.00000000E-15  -6.29999999E-14   6.02000058E-13  -2.09999986E-12
  -1.00000005E-18   1.27000004E-16  -1.93200020E-15   1.02059991E-14
   9.99999968E-22  -2.55000008E-19   6.05000065E-18  -4.66199986E-17
  -9.99999921E-25   5.11000012E-22  -1.86600023E-20   2.04629982E-19
   9.99999931E-28  -1.02300005E-24   5.70020098E-23  -8.74499948E-22
  -9.99999909E-31   2.04700006E-27  -1.73052035E-25   3.66900588E-24
   9.99999932E-34  -4.09500027E-30   5.23250129E-28  -1.51951790E-26
  -9.99999946E-37   8.19100039E-33  -1.57794055E-30   6.23504653E-29
   1.00000022E-39  -1.63830005E-35   4.75020390E-33  -2.54135696E-31
  -1.00052710E-42   3.27670020E-38  -1.42833785E-35   1.03079348E-33
   1.40129846E-45  -6.55345253E-41   4.29156707E-38  -4.16602401E-36
  -0.00000000       1.31722056E-43  -1.28877420E-40   1.67928427E-38
   0.00000000      -0.00000000       3.86758376E-43  -6.75580003E-41
  -0.00000000       0.00000000      -1.40129846E-45   2.71851902E-43
   0.00000000      -0.00000000       0.00000000      -1.40129846E-45
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
  -0.00000000       0.00000000      -0.00000000       0.00000000    
   0.00000000      -0.00000000       0.00000000      -0.00000000    
