   6.66666651       1.20000001E-02
   4.00000000       7.35000009E-03
   3.03030300       4.15399997E-03
   2.08333349       3.47999996E-03
   1.81818175       2.46999995E-03
   1.61290324       2.49000010E-03
   1.23456788       1.78000005E-03
   1.12359548       1.55000004E-03
   1.09890103       1.33000000E-03
   1.00000000       1.24999997E-03
  0.884955764       1.15000003E-03
  0.800000012       1.79000001E-03
  0.729927003       9.58000019E-04
  0.671140909       7.37999973E-04
  0.645161331       8.55999999E-04
  0.617283940       8.22999980E-04
  0.564971745       7.60999974E-04
  0.540540516       7.25999998E-04
  0.529100537       6.97000010E-04
  0.495049506       8.60999979E-04
  0.480769247       6.45000022E-04
  0.444444448       6.25999994E-04
  0.460829467       5.81000000E-04
  0.413223118       6.62999984E-04
  0.406504065       5.40999987E-04
  0.371747196       5.29000012E-04
  0.370370358       8.19000008E-04
  0.366300374       4.93000029E-04
  0.337837845       4.60999989E-04
  0.323624611       2.54000013E-04
