   6.66666651       1.16385659E-02
   4.00000000       6.87472103E-03
   3.03030300       5.14241401E-03
   2.08333349       3.45070823E-03
   1.81818175       2.97703012E-03
   1.61290324       2.61031184E-03
   1.23456788       1.93443778E-03
   1.12359548       1.73619203E-03
   1.09890103       1.69207691E-03
   1.00000000       1.51539594E-03
  0.884955764       1.30987610E-03
  0.800000012       1.15810765E-03
  0.729927003       1.03292626E-03
  0.671140909       9.27908346E-04
  0.645161331       8.81497283E-04
  0.617283940       8.31695972E-04
  0.564971745       7.38243340E-04
  0.540540516       6.94598304E-04
  0.529100537       6.74161478E-04
  0.495049506       6.13331213E-04
  0.480769247       5.87820425E-04
  0.444444448       5.22928312E-04
  0.460829467       5.52199199E-04
  0.413223118       4.67153179E-04
  0.406504065       4.55150002E-04
  0.371747196       3.93058843E-04
  0.370370358       3.90599220E-04
  0.366300374       3.83328443E-04
  0.337837845       3.32481781E-04
  0.323624611       3.07090668E-04
