 -0.459459990      0.325513989    
 -0.578586221      0.133493423    
 -0.658095717      -6.81722239E-02
 -0.702993095     -0.266810536    
 -0.721796691     -0.455966502    
 -0.722095549     -0.633712411    
 -0.709437490     -0.800271273    
 -0.687631309     -0.956633389    
 -0.659262478      -1.10395145    
 -0.626106441      -1.24331403    
 -0.589403689      -1.37567890    
 -0.550038576      -1.50186574    
 -0.508655012      -1.62256920    
 -0.465729386      -1.73837721    
 -0.421620458      -1.84978807    
 -0.376602441      -1.95722842    
 -0.330887854      -2.06106448    
 -0.284642726      -2.16160917    
 -0.237998739      -2.25913930    
 -0.191060945      -2.35389328    
 -0.143913835      -2.44608450    
  -9.66255590E-02  -2.53589225    
  -4.92522493E-02  -2.62348771    
  -1.83952006E-03  -2.70901895    
   4.55750339E-02  -2.79261231    
   9.29604620E-02  -2.87439179    
  0.140290707      -2.95446229    
  0.187545136      -3.03291893    
  0.234705716      -3.10985756    
  0.281756669      -3.18535089    
  0.328688294      -3.25947666    
  0.375488043      -3.33230400    
  0.422149271      -3.40389395    
  0.468664080      -3.47430229    
  0.515027642      -3.54358745    
  0.561232030      -3.61179161    
  0.607278526      -3.67896962    
  0.653163910      -3.74515820    
  0.698881328      -3.81039453    
  0.744430959      -3.87471890    
  0.789814532      -3.93817377    
  0.835030437      -4.00077486    
  0.880074978      -4.06255102    
  0.924948215      -4.12355614    
  0.969649792      -4.18383312    
   1.01417685      -4.24333000    
   1.05854726      -4.30216837    
   1.10273504      -4.36028385    
   1.14676964      -4.41774988    
   1.19062912      -4.47461557    
   1.23432302      -4.53078842    
   1.27786350      -4.58638000    
   1.32122290      -4.64140558    
   1.36443150      -4.69587469    
   1.40748167      -4.74977732    
   1.45036042      -4.80311346    
   1.49309099      -4.85593367    
   1.53566933      -4.90824938    
   1.57807648      -4.96007156    
   1.62033844      -5.01141214    
   1.66245508      -5.06228304    
   1.70441091      -5.11269712    
   1.74621487      -5.16266727    
   1.78787649      -5.21220684    
   1.82939589      -5.26132107    
   1.87076592      -5.30996704    
   1.91198468      -5.35821104    
   1.95306444      -5.40606785    
   1.99400556      -5.45355272    
   2.03479266      -5.50068140    
   2.07546544      -5.54741144    
   2.11599660      -5.59372377    
   2.15636969      -5.63971329    
   2.19666243      -5.68539810    
   2.23674583      -5.73069763    
   2.27678037      -5.77561951    
   2.31659627      -5.82027435    
   2.35635519      -5.86462021    
   2.39593267      -5.90855074    
   2.43542409      -5.95225477    
   2.47476315      -5.99564695    
   2.51399541      -6.03866863    
   2.55309606      -6.08150673    
   2.59207773      -6.12394524    
   2.63093996      -6.16614580    
   2.66968012      -6.20810747    
   2.70830393      -6.24969387    
   2.74681139      -6.29116917    
   2.78519678      -6.33217716    
   2.82348084      -6.37308931    
   2.86162782      -6.41362047    
   2.89969802      -6.45399523    
   2.93760657      -6.49404955    
   2.97547269      -6.53391600    
   3.01314282      -6.57349348    
   3.05081296      -6.61288023    
   3.08824658      -6.65198088    
   3.12567830      -6.69091797    
   3.16292787      -6.72954178    
   3.20012116      -6.76806068    
   3.23719740      -6.80620766    
   3.27415228      -6.84434080    
   3.31106734      -6.88201094    
   3.34778380      -6.91968107    
   3.38450027      -6.95698547    
   3.42102695      -6.99417877    
   3.45750499      -7.03116655    
   3.49389291      -7.06788301    
   3.53013253      -7.10459089    
   3.56637216      -7.14083052    
   3.60239434      -7.17707014    
   3.63839555      -7.21306038    
   3.67430162      -7.24882317    
   3.71006441      -7.28458595    
   3.74582720      -7.31989813    
   3.78139091      -7.35518408    
   3.81691527      -7.39033651    
   3.85239053      -7.42514563    
   3.88767648      -7.45995474    
   3.92296243      -7.49451447    
   3.95812321      -7.52884674    
   3.99317074      -7.56317902    
   4.02802610      -7.59719181    
   4.06283522      -7.63104725    
   4.09764433      -7.66490269    
   4.13245344      -7.69841480    
   4.16726255      -7.73179340    
   4.20179319      -7.76517200    
   4.23612547      -7.79823351    
   4.27045774      -7.83113527    
   4.30479002      -7.86403704    
   4.33912230      -7.89670038    
   4.37345457      -7.92912531    
   4.40741920      -7.96155024    
   4.44127464      -7.99386930    
   4.47513008      -8.02620316    
   4.50898552      -8.05811310    
   4.54284096      -8.08958435    
   4.57669640      -8.12105560    
   4.61021948      -8.15252686    
   4.64359808      -8.18399811    
   4.67697668      -8.21546936    
   4.71035528      -8.24694061    
   4.74373388      -8.27793503    
   4.77711248      -8.30845261    
   4.81031990      -8.33897018    
   4.84322166      -8.36948776    
   4.87612343      -8.40000534    
   4.90902519      -8.43052292    
   4.94192696      -8.46104050    
   4.97482872      -8.49155807    
   5.00773048      -8.52119064    
   5.04026890      -8.55075455    
   5.07269382      -8.58031845    
   5.10511875      -8.60988235    
   5.13754368      -8.63944626    
   5.16996861      -8.66901016    
   5.20239353      -8.69857407    
   5.23481846      -8.72813797    
   5.26682997      -8.75696087    
   5.29877806      -8.78557110    
   5.33072615      -8.81418133    
   5.36267424      -8.84279156    
   5.39462233      -8.87140179    
   5.42657042      -8.90001202    
   5.45851851      -8.92862225    
   5.49015379      -8.95723248    
   5.52162504      -8.98584270    
   5.55309629      -9.01351166    
   5.58456755      -9.04116821    
   5.61603880      -9.06882477    
   5.64751005      -9.09648132    
   5.67898130      -9.12413788    
   5.71038771      -9.15179443    
   5.74138212      -9.17945099    
   5.77237654      -9.20710754    
   5.80337095      -9.23476410    
   5.83436537      -9.26194096    
   5.86535978      -9.28864384    
   5.89635420      -9.31534672    
   5.92734861      -9.34204960    
   5.95820665      -9.36875248    
   5.98872423      -9.39545536    
   6.01924181      -9.42215824    
